,,200,2000,600
19/14:32:23,255.15,255.1776125,255.1845494,255.1578796
19/14:32:27,255.15,255.1773378,255.1845149,255.1578534
19/14:32:28,255.1,255.1765682,255.1844304,255.1576609
19/14:32:28,255.1,255.1758064,255.1843461,255.157469
19/14:32:28,255.1,255.1750521,255.1842618,255.1572777
19/14:32:28,255.15,255.1748028,255.1842275,255.1572535
19/14:32:28,255.15,255.174556,255.1841933,255.1572294
19/14:32:29,255.15,255.1743117,255.1841591,255.1572053
19/14:32:41,255.15,255.1740697,255.184125,255.1571813
19/14:32:41,255.15,255.1738302,255.1840909,255.1571574
19/14:32:41,255.15,255.1735931,255.1840568,255.1571336
19/14:32:41,255.15,255.1733584,255.1840228,255.1571099
19/14:32:42,255.1,255.1726284,255.1839388,255.1569198
19/14:32:42,255.1,255.1719058,255.1838549,255.1567304
19/14:32:42,255.15,255.1716878,255.183821,255.156708
19/14:32:51,255.1,255.1709745,255.1837373,255.1565193
19/14:32:51,255.15,255.1707658,255.1837035,255.1564976
19/14:32:56,255.15,255.1705592,255.1836699,255.156476
19/14:32:56,255.15,255.1703546,255.1836362,255.1564544
19/14:32:56,255.15,255.1701521,255.1836026,255.156433
19/14:32:57,255.1,255.169454,255.183519,255.1562452
19/14:32:57,255.15,255.1692605,255.1834855,255.1562244
19/14:33:04,255.15,255.1690688,255.1834521,255.1562037
19/14:33:06,255.15,255.1688791,255.1834186,255.156183
19/14:33:06,255.15,255.1686912,255.1833852,255.1561624
19/14:33:06,255.15,255.1685052,255.1833518,255.1561419
19/14:33:06,255.15,255.1683211,255.1833185,255.1561215
19/14:33:06,255.15,255.1681388,255.1832852,255.1561011
19/14:33:07,255.1,255.1674608,255.183202,255.1559144
19/14:33:08,255.15,255.1672871,255.1831688,255.1558948
19/14:33:08,255.15,255.1671151,255.1831356,255.1558751
19/14:33:08,255.15,255.1669448,255.1831025,255.1558556
19/14:33:10,255.15,255.1667762,255.1830694,255.1558361
19/14:33:11,255.15,255.1666092,255.1830364,255.1558167
19/14:33:11,255.15,255.166444,255.1830034,255.1557973
19/14:33:31,255.15,255.1662803,255.1829704,255.155778
19/14:33:34,255.15,255.1661183,255.1829374,255.1557588
19/14:33:35,255.15,255.165958,255.1829045,255.1557396
19/14:33:36,255.15,255.1657992,255.1828716,255.1557205
19/14:33:42,255.15,255.165642,255.1828387,255.1557015
19/14:33:44,255.15,255.1654863,255.1828059,255.1556825
19/14:33:44,255.15,255.1653322,255.1827731,255.1556636
19/14:33:44,255.15,255.1651797,255.1827404,255.1556448
19/14:33:44,255.15,255.1650286,255.1827077,255.155626
19/14:34:00,255.2,255.1653766,255.1827249,255.1557737
19/14:34:00,255.15,255.1652236,255.1826922,255.1557544
19/14:34:01,255.15,255.1650721,255.1826596,255.1557353
19/14:34:01,255.15,255.1649222,255.1826269,255.1557162
19/14:34:14,255.15,255.1647737,255.1825943,255.1556972
19/14:34:17,255.15,255.1646267,255.1825617,255.1556782
19/14:34:18,255.15,255.1644811,255.1825292,255.1556593
19/14:34:18,255.15,255.1643371,255.1824967,255.1556405
19/14:34:18,255.15,255.1641944,255.1824642,255.1556217
19/14:34:22,255.2,255.1645507,255.1824817,255.1557694
19/14:34:22,255.2,255.1649034,255.1824992,255.1559166
19/14:34:22,255.2,255.1652526,255.1825167,255.1560633
19/14:34:22,255.2,255.1655984,255.1825342,255.1562095
19/14:34:22,255.2,255.1659407,255.1825516,255.1563552
19/14:34:25,255.2,255.1662796,255.1825691,255.1565005
19/14:34:26,255.2,255.1666151,255.1825865,255.1566452
19/14:34:27,255.2,255.1669473,255.1826039,255.1567895
19/14:34:35,255.2,255.1672762,255.1826213,255.1569333
19/14:34:36,255.2,255.1676018,255.1826387,255.1570766
19/14:34:43,255.2,255.1679241,255.182656,255.1572195
19/14:34:58,255.15,255.1677458,255.1826234,255.1571954
19/14:35:06,255.2,255.1680667,255.1826407,255.1573379
19/14:35:12,255.2,255.1683845,255.1826581,255.1574798
19/14:35:17,255.15,255.1682015,255.1826255,255.157455
19/14:35:17,255.15,255.1680204,255.1825928,255.1574301
19/14:35:54,255.2,255.1683386,255.1826102,255.1575718
19/14:35:56,255.2,255.1686537,255.1826276,255.157713
19/14:36:00,255.15,255.1684681,255.182595,255.1576873
19/14:36:01,255.2,255.1687818,255.1826124,255.1578281
19/14:36:03,255.2,255.1690924,255.1826298,255.1579685
19/14:36:06,255.15,255.1689025,255.1825972,255.157942
19/14:36:12,255.15,255.1687144,255.1825646,255.1579155
19/14:36:14,255.15,255.1685282,255.182532,255.1578892
19/14:36:16,255.15,255.1683438,255.1824995,255.1578629
19/14:36:16,255.15,255.1681613,255.182467,255.1578368
19/14:36:18,255.2,255.1684781,255.1824846,255.1579771
19/14:36:18,255.2,255.1687917,255.1825021,255.1581169
19/14:36:20,255.15,255.1686048,255.1824696,255.1580899
19/14:36:39,255.1,255.1679221,255.1823872,255.1578966
19/14:36:39,255.1,255.1672463,255.1823048,255.1577039
19/14:36:39,255.15,255.1670747,255.1822725,255.1576783
19/14:36:39,255.15,255.1669048,255.1822403,255.1576527
19/14:36:39,255.15,255.1667366,255.182208,255.1576273
19/14:36:39,255.15,255.16657,255.1821759,255.1576019
19/14:36:40,255.15,255.1664052,255.1821437,255.1575766
19/14:36:43,255.15,255.1662419,255.1821116,255.1575514
19/14:36:44,255.1,255.1655828,255.1820295,255.1573599
19/14:36:49,255.1,255.1649302,255.1819475,255.157169
19/14:36:51,255.1,255.1642842,255.1818656,255.1569787
19/14:36:51,255.15,255.164142,255.1818338,255.1569555
19/14:36:53,255.1,255.1635038,255.181752,255.156766
19/14:36:53,255.1,255.1628719,255.1816703,255.1565771
19/14:36:55,255.15,255.1627439,255.1816386,255.1565552
19/14:36:56,255.1,255.1621195,255.181557,255.156367
19/14:36:57,255.15,255.1619989,255.1815255,255.1563458
19/14:36:59,255.15,255.1618796,255.1814939,255.1563247
19/14:36:59,255.15,255.1617613,255.1814625,255.1563036
19/14:36:59,255.15,255.1616443,255.181431,255.1562827
19/14:36:59,255.15,255.1615285,255.1813996,255.1562618
19/14:36:59,255.15,255.1614137,255.1813682,255.1562409
19/14:36:59,255.15,255.1613002,255.1813369,255.1562201
19/14:36:59,255.15,255.1611877,255.1813055,255.1561994
19/14:36:59,255.15,255.1610764,255.1812743,255.1561788
19/14:36:59,255.15,255.1609662,255.181243,255.1561583
19/14:36:59,255.15,255.1608571,255.1812118,255.1561378
19/14:36:59,255.15,255.1607491,255.1811806,255.1561173
19/14:36:59,255.15,255.1606421,255.1811494,255.156097
19/14:36:59,255.15,255.1605362,255.1811183,255.1560767
19/14:36:59,255.15,255.1604314,255.1810872,255.1560565
19/14:37:00,255.1,255.1598301,255.1810061,255.1558699
19/14:37:02,255.15,255.1597323,255.1809751,255.1558504
19/14:37:02,255.15,255.1596354,255.1809442,255.1558309
19/14:37:02,255.15,255.1595395,255.1809133,255.1558115
19/14:37:02,255.15,255.1594446,255.1808824,255.1557922
19/14:37:03,255.15,255.1593506,255.1808515,255.1557729
19/14:37:06,255.15,255.1592576,255.1808206,255.1557537
19/14:37:06,255.15,255.1591655,255.1807898,255.1557345
19/14:37:06,255.15,255.1590743,255.1807591,255.1557155
19/14:37:06,255.15,255.158984,255.1807283,255.1556964
19/14:37:06,255.15,255.1588946,255.1806976,255.1556775
19/14:37:06,255.15,255.1588061,255.1806669,255.1556586
19/14:37:07,255.15,255.1587185,255.1806363,255.1556398
19/14:37:09,255.15,255.1586317,255.1806057,255.155621
19/14:37:09,255.15,255.1585458,255.1805751,255.1556023
19/14:37:09,255.15,255.1584608,255.1805445,255.1555836
19/14:37:10,255.15,255.1583766,255.180514,255.1555651
19/14:37:10,255.15,255.1582933,255.1804835,255.1555465
19/14:37:10,255.15,255.1582107,255.180453,255.1555281
19/14:37:12,255.15,255.158129,255.1804226,255.1555097
19/14:37:12,255.15,255.1580482,255.1803922,255.1554914
19/14:37:12,255.15,255.1579681,255.1803618,255.1554731
19/14:37:13,255.15,255.1578888,255.1803314,255.1554549
19/14:37:17,255.15,255.1578103,255.1803011,255.1554367
19/14:37:19,255.15,255.1577326,255.1802708,255.1554186
19/14:37:20,255.15,255.1576556,255.1802406,255.1554006
19/14:37:21,255.15,255.1575795,255.1802104,255.1553826
19/14:37:36,255.15,255.1575041,255.1801802,255.1553647
19/14:37:40,255.15,255.1574294,255.18015,255.1553469
19/14:38:00,255.15,255.1573555,255.1801199,255.1553291
19/14:38:02,255.15,255.1572823,255.1800898,255.1553113
19/14:38:09,255.15,255.1572098,255.1800597,255.1552936
19/14:38:35,255.15,255.1571381,255.1800296,255.155276
19/14:38:35,255.15,255.157067,255.1799996,255.1552585
19/14:38:35,255.15,255.1569967,255.1799696,255.155241
19/14:38:44,255.2,255.1574246,255.1799897,255.1553899
19/14:38:52,255.2,255.1578483,255.1800097,255.1555384
19/14:39:15,255.15,255.1577702,255.1799797,255.1555199
19/14:39:15,255.15,255.1576928,255.1799497,255.1555016
19/14:39:15,255.15,255.1576163,255.1799198,255.1554833
19/14:39:15,255.15,255.1575405,255.1798899,255.155465
19/14:39:15,255.15,255.1574655,255.17986,255.1554468
19/14:39:15,255.15,255.1573912,255.1798301,255.1554287
19/14:39:15,255.15,255.1573177,255.1798003,255.1554106
19/14:39:15,255.15,255.1572448,255.1797705,255.1553926
19/14:39:15,255.15,255.1571728,255.1797408,255.1553747
19/14:39:15,255.15,255.1571014,255.1797111,255.1553568
19/14:39:15,255.15,255.1570307,255.1796814,255.155339
19/14:39:26,255.15,255.1569608,255.1796517,255.1553212
19/14:39:32,255.15,255.1568915,255.1796221,255.1553035
19/14:39:33,255.15,255.1568229,255.1795925,255.1552859
19/14:39:35,255.15,255.156755,255.1795629,255.1552683
19/14:39:36,255.15,255.1566878,255.1795333,255.1552507
19/14:39:37,255.15,255.1566213,255.1795038,255.1552333
19/14:39:51,255.15,255.1565554,255.1794743,255.1552158
19/14:39:55,255.15,255.1564902,255.1794449,255.1551985
19/14:39:55,255.15,255.1564256,255.1794154,255.1551812
19/14:39:55,255.15,255.1563617,255.179386,255.1551639
19/14:39:55,255.15,255.1562984,255.1793567,255.1551468
19/14:39:55,255.15,255.1562357,255.1793273,255.1551296
19/14:39:56,255.15,255.1561736,255.179298,255.1551126
19/14:40:19,255.1,255.1556147,255.1792187,255.1549292
19/14:40:24,255.1,255.1550613,255.1791396,255.1547464
19/14:40:28,255.1,255.1545134,255.1790605,255.1545642
19/14:40:31,255.15,255.1544685,255.1790314,255.154549
19/14:40:32,255.15,255.1544241,255.1790024,255.1545339
19/14:40:40,255.15,255.1543801,255.1789734,255.1545188
19/14:40:41,255.1,255.153839,255.1788945,255.1543373
19/14:40:41,255.1,255.1533032,255.1788156,255.1541565
19/14:40:41,255.1,255.1527729,255.1787368,255.1539763
19/14:40:41,255.1,255.1522478,255.1786582,255.1537967
19/14:40:42,255.1,255.1517279,255.1785795,255.1536177
19/14:40:42,255.1,255.1512132,255.178501,255.1534392
19/14:40:42,255.1,255.1507036,255.1784225,255.1532614
19/14:40:42,255.1,255.1501991,255.1783441,255.1530842
19/14:40:42,255.1,255.1496996,255.1782658,255.1529075
19/14:40:42,255.1,255.1492051,255.1781876,255.1527314
19/14:40:42,255.1,255.1487155,255.1781095,255.152556
19/14:40:42,255.1,255.1482307,255.1780314,255.1523811
19/14:40:42,255.1,255.1477508,255.1779534,255.1522067
19/14:40:42,255.1,255.1472757,255.1778755,255.152033
19/14:40:42,255.1,255.1468053,255.1777977,255.1518599
19/14:40:42,255.1,255.1463396,255.1777199,255.1516873
19/14:40:42,255.1,255.1458785,255.1776422,255.1515153
19/14:40:46,255.1,255.145422,255.1775646,255.1513438
19/14:40:47,255.1,255.14497,255.1774871,255.151173
19/14:41:04,255.1,255.1445225,255.1774096,255.1510027
19/14:41:05,255.15,255.1445771,255.1773822,255.1509994
19/14:41:27,255.1,255.1441335,255.1773049,255.1508296
19/14:41:27,255.1,255.1436944,255.1772276,255.1506605
19/14:41:27,255.1,255.1432596,255.1771504,255.1504919
19/14:41:27,255.1,255.1428291,255.1770733,255.1503239
19/14:41:27,255.1,255.142403,255.1769963,255.1501564
19/14:41:27,255.1,255.1419811,255.1769193,255.1499895
19/14:41:27,255.1,255.1415633,255.1768425,255.1498231
19/14:41:27,255.1,255.1411498,255.1767657,255.1496573
19/14:41:27,255.1,255.1407403,255.1766889,255.1494921
19/14:41:27,255.1,255.140335,255.1766123,255.1493274
19/14:41:30,255.15,255.1404311,255.1765857,255.1493296
19/14:41:33,255.15,255.1405263,255.1765591,255.1493319
19/14:41:39,255.15,255.1406206,255.1765326,255.1493341
19/14:41:42,255.15,255.1407139,255.176506,255.1493363
19/14:41:42,255.15,255.1408063,255.1764795,255.1493385
19/14:42:00,255.1,255.1404003,255.1764031,255.1491743
19/14:42:00,255.1,255.1399983,255.1763267,255.1490107
19/14:42:01,255.1,255.1396003,255.1762505,255.1488476
19/14:42:01,255.1,255.1392063,255.1761742,255.148685
19/14:42:01,255.1,255.1388162,255.1760981,255.148523
19/14:42:01,255.1,255.1384299,255.176022,255.1483615
19/14:42:01,255.1,255.1380475,255.1759461,255.1482006
19/14:42:01,255.1,255.137669,255.1758701,255.1480402
19/14:42:01,255.1,255.1372941,255.1757943,255.1478803
19/14:42:01,255.1,255.1369231,255.1757186,255.147721
19/14:42:01,255.1,255.1365557,255.1756429,255.1475622
19/14:42:03,255.15,255.1366894,255.1756173,255.1475703
19/14:42:18,255.15,255.1368219,255.1755916,255.1475784
19/14:42:18,255.15,255.136953,255.1755661,255.1475865
19/14:42:18,255.15,255.1370828,255.1755405,255.1475945
19/14:42:25,255.15,255.1372114,255.175515,255.1476025
19/14:42:28,255.1,255.1368411,255.1754395,255.1474441
19/14:42:30,255.1,255.1364745,255.1753641,255.1472862
19/14:42:30,255.1,255.1361116,255.1752888,255.1471288
19/14:42:31,255.1,255.1357523,255.1752135,255.146972
19/14:42:31,255.1,255.1353965,255.1751384,255.1468157
19/14:42:35,255.1,255.1350443,255.1750633,255.1466599
19/14:42:35,255.1,255.1346956,255.1749882,255.1465046
19/14:42:36,255.1,255.1343504,255.1749133,255.1463499
19/14:42:52,255.1,255.1340086,255.1748384,255.1461956
19/14:42:52,255.1,255.1336702,255.1747636,255.1460419
19/14:42:52,255.1,255.1333352,255.1746889,255.1458887
19/14:42:57,255.1,255.1330035,255.1746142,255.145736
19/14:43:01,255.1,255.1326751,255.1745396,255.1455838
19/14:43:02,255.1,255.13235,255.1744651,255.1454321
19/14:43:48,255.1,255.1320281,255.1743907,255.1452809
19/14:43:55,255.1,255.1317094,255.1743164,255.1451302
19/14:44:01,255.1,255.1313939,255.1742421,255.14498
19/14:44:01,255.1,255.1310815,255.1741679,255.1448303
19/14:44:01,255.1,255.1307722,255.1740937,255.1446811
19/14:44:01,255.1,255.130466,255.1740197,255.1445325
19/14:44:01,255.1,255.1301629,255.1739457,255.1443843
19/14:44:02,255.1,255.1298628,255.1738718,255.1442366
19/14:44:02,255.1,255.1295656,255.173798,255.1440894
19/14:44:02,255.1,255.1292714,255.1737242,255.1439426
19/14:44:02,255.1,255.1289802,255.1736505,255.1437964
19/14:44:02,255.1,255.1286918,255.1735769,255.1436507
19/14:44:03,255.1,255.1284063,255.1735034,255.1435054
19/14:44:03,255.1,255.1281237,255.1734299,255.1433606
19/14:44:03,255.1,255.1278438,255.1733565,255.1432163
19/14:44:03,255.1,255.1275668,255.1732832,255.1430725
19/14:44:03,255.1,255.1272925,255.1732099,255.1429292
19/14:44:03,255.1,255.1270209,255.1731368,255.1427863
19/14:44:03,255.1,255.1267521,255.1730637,255.1426439
19/14:44:03,255.1,255.1264859,255.1729906,255.142502
19/14:44:03,255.1,255.1262223,255.1729177,255.1423606
19/14:44:04,255.1,255.1259614,255.1728448,255.1422196
19/14:44:21,255.1,255.1257031,255.172772,255.1420791
19/14:44:26,255.05,255.1249498,255.1726493,255.1417727
19/14:44:31,255.05,255.124204,255.1725267,255.1414673
19/14:44:32,255.1,255.1239632,255.1724542,255.1413293
19/14:44:36,255.05,255.1232273,255.1723318,255.1410254
19/14:44:36,255.05,255.1224986,255.1722095,255.1407225
19/14:44:38,255.1,255.1222748,255.1721374,255.140587
19/14:44:40,255.05,255.1215556,255.1720153,255.1402855
19/14:44:41,255.1,255.1213411,255.1719433,255.1401514
19/14:44:41,255.05,255.1206313,255.1718214,255.1398514
19/14:44:47,255.05,255.1199285,255.1716997,255.1395524
19/14:44:47,255.05,255.1192327,255.171578,255.1392544
19/14:44:47,255.05,255.1185438,255.1714565,255.1389574
19/14:44:47,255.05,255.1178618,255.1713351,255.1386614
19/14:44:47,255.05,255.1171865,255.1712138,255.1383663
19/14:44:48,255.05,255.116518,255.1710927,255.1380723
19/14:44:48,255.05,255.1158561,255.1709717,255.1377792
19/14:44:48,255.05,255.1152008,255.1708507,255.1374871
19/14:44:48,255.05,255.1145521,255.17073,255.1371959
19/14:44:48,255.05,255.1139098,255.1706093,255.1369057
19/14:44:48,255.05,255.1132738,255.1704887,255.1366165
19/14:44:48,255.05,255.1126443,255.1703683,255.1363283
19/14:44:48,255.05,255.1120209,255.170248,255.136041
19/14:44:48,255.05,255.1114038,255.1701278,255.1357547
19/14:44:49,255.05,255.1107928,255.1700077,255.1354693
19/14:44:49,255.05,255.1101879,255.1698878,255.1351849
19/14:44:49,255.05,255.109589,255.169768,255.1349014
19/14:44:50,255.05,255.1089961,255.1696483,255.1346189
19/14:44:51,255.05,255.1084091,255.1695287,255.1343373
19/14:44:52,255.05,255.1078279,255.1694092,255.1340566
19/14:44:52,255.05,255.1072525,255.1692898,255.1337769
19/14:44:52,255.05,255.1066828,255.1691706,255.1334981
19/14:44:52,255.05,255.1061188,255.1690515,255.1332203
19/14:44:53,255.05,255.1055604,255.1689325,255.1329433
19/14:44:56,255.1,255.1055051,255.1688636,255.1328337
19/14:44:56,255.1,255.1054503,255.1687948,255.1327244
19/14:45:04,255.05,255.1048986,255.1686761,255.1324491
19/14:45:06,255.05,255.1043523,255.1685574,255.1321748
19/14:45:08,255.05,255.1038115,255.1684389,255.1319013
19/14:45:12,255.05,255.1032761,255.1683206,255.1316288
19/14:45:14,255.05,255.1027459,255.1682023,255.1313571
19/14:45:31,255.05,255.1022211,255.1680842,255.1310864
19/14:45:32,255.05,255.1017015,255.1679661,255.1308165
19/14:45:35,255.05,255.1011871,255.1678482,255.1305476
19/14:45:37,255.05,255.1006777,255.1677304,255.1302795
19/14:45:43,255.05,255.1001735,255.1676128,255.1300124
19/14:46:04,255.05,255.0996742,255.1674952,255.1297461
19/14:46:12,255.05,255.09918,255.1673778,255.1294808
19/14:46:14,255.05,255.0986906,255.1672605,255.1292163
19/14:46:14,255.05,255.0982061,255.1671432,255.1289526
19/14:46:14,255.05,255.0977265,255.1670262,255.1286899
19/14:46:15,255.05,255.0972516,255.1669092,255.128428
19/14:46:15,255.05,255.0967814,255.1667923,255.128167
19/14:46:15,255.05,255.0963159,255.1666756,255.1279069
19/14:46:16,255.05,255.0958551,255.166559,255.1276477
19/14:46:16,255.05,255.0953988,255.1664425,255.1273893
19/14:46:18,255.05,255.0949471,255.1663261,255.1271317
19/14:46:20,255.05,255.0944998,255.1662098,255.1268751
19/14:46:38,255.05,255.094057,255.1660937,255.1266192
19/14:46:40,255.05,255.0936187,255.1659777,255.1263643
19/14:46:49,255.05,255.0931847,255.1658617,255.1261101
19/14:46:49,255.05,255.092755,255.1657459,255.1258569
19/14:46:50,255.05,255.0923295,255.1656302,255.1256044
19/14:46:51,255.05,255.0919083,255.1655147,255.1253528
19/14:46:55,255.05,255.0914913,255.1653992,255.1251021
19/14:47:02,255.05,255.0910785,255.1652839,255.1248521
19/14:47:02,255.05,255.0906698,255.1651686,255.1246031
19/14:47:02,255.05,255.0902651,255.1650535,255.1243548
19/14:47:02,255.05,255.0898644,255.1649385,255.1241074
19/14:47:02,255.05,255.0894678,255.1648237,255.1238607
19/14:47:02,255.05,255.0890751,255.1647089,255.123615
19/14:47:02,255.05,255.0886863,255.1645942,255.12337
19/14:47:02,255.05,255.0883013,255.1644797,255.1231258
19/14:47:02,255.05,255.0879202,255.1643653,255.1228825
19/14:47:02,255.05,255.0875429,255.164251,255.1226399
19/14:47:02,255.05,255.0871693,255.1641368,255.1223982
19/14:47:02,255.05,255.0867995,255.1640227,255.1221573
