시간,시가,고가,저가,종가,200,400,600,800,1000,1200
27/09:00:23,273.85,273.85,273.85,273.85,273.79,0,0,0,0,0
27/09:00:23,273.85,273.85,273.85,273.85,273.79,0,0,0,0,0
27/09:00:23,273.85,273.85,273.85,273.85,273.79,0,0,0,0,0
27/09:00:23,273.85,273.85,273.85,273.85,273.79,0,0,0,0,0
27/09:00:23,273.85,273.85,273.85,273.85,273.79,0,0,0,0,0
27/09:00:23,273.85,273.85,273.85,273.85,273.79,0,0,0,0,0
27/09:00:23,273.85,273.85,273.85,273.85,273.79,0,0,0,0,0
27/09:00:23,273.85,273.85,273.85,273.85,273.79,0,0,0,0,0
27/09:00:23,273.85,273.85,273.85,273.85,273.79,0,0,0,0,0
27/09:00:23,273.85,273.85,273.85,273.85,273.79,0,0,0,0,0
27/09:00:23,273.85,273.85,273.85,273.85,273.8,0,0,0,0,0
27/09:00:24,273.9,273.9,273.9,273.9,273.79,273.89,0,0,0,0
27/09:00:24,273.9,273.9,273.9,273.9,273.79,273.89,0,0,0,0
27/09:00:24,273.85,273.85,273.85,273.85,273.79,273.89,0,0,0,0
27/09:00:24,273.85,273.85,273.85,273.85,273.79,0,0,0,0,0
27/09:00:24,273.85,273.85,273.85,273.85,273.79,0,0,0,0,0
27/09:00:24,273.9,273.9,273.9,273.9,273.79,0,0,0,0,0
27/09:00:25,273.85,273.85,273.85,273.85,273.79,273.89,0,0,0,0
27/09:00:25,273.9,273.9,273.9,273.9,273.79,273.89,0,0,0,0
27/09:00:25,273.9,273.9,273.9,273.9,273.79,273.89,0,0,0,0
27/09:00:25,273.85,273.85,273.85,273.85,273.79,273.89,0,0,0,0
27/09:00:25,273.85,273.85,273.85,273.85,273.79,273.89,0,0,0,0
27/09:00:26,273.9,273.9,273.9,273.9,273.79,273.89,0,0,0,0
27/09:00:26,273.9,273.9,273.9,273.9,273.79,273.89,0,0,0,0
27/09:00:27,273.9,273.9,273.9,273.9,273.79,273.89,0,0,0,0
27/09:00:27,273.9,273.9,273.9,273.9,273.79,273.89,0,0,0,0
27/09:00:27,273.9,273.9,273.9,273.9,273.79,273.89,0,0,0,0
27/09:00:28,273.9,273.9,273.9,273.9,273.79,273.89,0,0,0,0
27/09:00:28,273.9,273.9,273.9,273.9,273.79,273.89,0,0,0,0
27/09:00:29,273.9,273.9,273.9,273.9,273.8,273.89,0,0,0,0
27/09:00:30,273.9,273.9,273.9,273.9,273.8,273.88,0,0,0,0
27/09:00:30,273.9,273.9,273.9,273.9,273.8,273.89,0,0,0,0
27/09:00:30,273.9,273.9,273.9,273.9,273.8,273.89,0,0,0,0
27/09:00:30,273.9,273.9,273.9,273.9,273.8,273.89,0,0,0,0
27/09:00:30,273.9,273.9,273.9,273.9,273.8,273.89,0,0,0,0
27/09:00:30,273.9,273.9,273.9,273.9,273.8,273.89,0,0,0,0
27/09:00:30,273.9,273.9,273.9,273.9,273.8,273.89,0,0,0,0
27/09:00:31,273.95,273.95,273.95,273.95,273.8,273.88,0,0,0,0
27/09:00:31,273.9,273.9,273.9,273.9,273.8,273.88,0,0,0,0
27/09:00:32,274,274,274,274,273.81,273.88,0,0,0,0
27/09:00:32,273.95,273.95,273.95,273.95,273.81,273.88,0,0,0,0
27/09:00:32,274,274,274,274,273.81,273.88,0,0,0,0
27/09:00:32,274,274,274,274,273.81,273.88,0,0,0,0
27/09:00:32,273.95,273.95,273.95,273.95,273.8,273.88,0,0,0,0
27/09:00:32,273.95,273.95,273.95,273.95,273.8,273.88,0,0,0,0
27/09:00:32,273.95,273.95,273.95,273.95,273.8,273.88,0,0,0,0
27/09:00:32,273.9,273.9,273.9,273.9,273.8,273.88,0,0,0,0
27/09:00:32,273.95,273.95,273.95,273.95,273.8,273.88,0,0,0,0
27/09:00:32,273.9,273.9,273.9,273.9,273.8,273.88,0,0,0,0
27/09:00:32,273.9,273.9,273.9,273.9,273.8,273.88,0,0,0,0
27/09:00:32,273.9,273.9,273.9,273.9,273.8,273.88,0,0,0,0
27/09:00:32,273.95,273.95,273.95,273.95,273.8,273.88,0,0,0,0
27/09:00:33,274,274,274,274,273.81,273.88,0,0,0,0
27/09:00:33,274,274,274,274,273.81,273.88,0,0,0,0
27/09:00:33,273.95,273.95,273.95,273.95,273.81,273.88,0,0,0,0
27/09:00:33,273.95,273.95,273.95,273.95,273.81,273.88,0,0,0,0
27/09:00:33,273.95,273.95,273.95,273.95,273.81,273.88,0,0,0,0
27/09:00:34,274,274,274,274,273.82,273.88,0,0,0,0
27/09:00:34,274,274,274,274,273.82,273.88,0,0,0,0
27/09:00:34,274,274,274,274,273.82,273.88,0,0,0,0
27/09:00:34,273.95,273.95,273.95,273.95,273.82,273.88,0,0,0,0
27/09:00:34,273.95,273.95,273.95,273.95,273.81,273.88,0,0,0,0
27/09:00:34,273.9,273.9,273.9,273.9,273.81,273.88,0,0,0,0
27/09:00:34,273.95,273.95,273.95,273.95,273.81,273.88,0,0,0,0
27/09:00:35,273.95,273.95,273.95,273.95,273.82,273.88,0,0,0,0
27/09:00:35,274,274,274,274,273.82,273.88,0,0,0,0
27/09:00:35,273.95,273.95,273.95,273.95,273.82,273.88,0,0,0,0
27/09:00:35,273.95,273.95,273.95,273.95,273.82,273.88,0,0,0,0
27/09:00:35,274,274,274,274,273.82,273.88,0,0,0,0
27/09:00:35,273.95,273.95,273.95,273.95,273.82,273.88,0,0,0,0
27/09:00:35,273.95,273.95,273.95,273.95,273.82,273.88,0,0,0,0
27/09:00:36,274,274,274,274,273.83,273.88,0,0,0,0
27/09:00:36,274,274,274,274,273.83,273.88,0,0,0,0
27/09:00:36,274,274,274,274,273.83,273.88,0,0,0,0
27/09:00:37,273.95,273.95,273.95,273.95,273.84,273.88,0,0,0,0
27/09:00:37,273.95,273.95,273.95,273.95,273.84,273.88,0,0,0,0
27/09:00:37,273.95,273.95,273.95,273.95,273.84,273.88,0,0,0,0
27/09:00:37,273.95,273.95,273.95,273.95,273.84,273.88,0,0,0,0
27/09:00:37,273.95,273.95,273.95,273.95,273.84,273.88,0,0,0,0
27/09:00:37,273.95,273.95,273.95,273.95,273.83,273.88,0,0,0,0
27/09:00:37,273.95,273.95,273.95,273.95,273.83,273.88,0,0,0,0
27/09:00:37,273.95,273.95,273.95,273.95,273.83,273.88,0,0,0,0
27/09:00:37,273.95,273.95,273.95,273.95,273.83,273.88,0,0,0,0
27/09:00:37,273.95,273.95,273.95,273.95,273.83,273.88,0,0,0,0
27/09:00:37,273.95,273.95,273.95,273.95,273.83,273.88,0,0,0,0
27/09:00:38,273.9,273.9,273.9,273.9,273.84,273.88,0,0,0,0
27/09:00:38,273.95,273.95,273.95,273.95,273.84,273.88,0,0,0,0
27/09:00:38,273.95,273.95,273.95,273.95,273.84,273.88,0,0,0,0
27/09:00:38,273.95,273.95,273.95,273.95,273.84,273.88,0,0,0,0
27/09:00:39,274,274,274,274,273.85,273.88,0,0,0,0
27/09:00:39,274,274,274,274,273.84,273.88,0,0,0,0
27/09:00:39,273.95,273.95,273.95,273.95,273.84,273.88,0,0,0,0
27/09:00:40,274,274,274,274,273.85,273.88,0,0,0,0
27/09:00:40,274,274,274,274,273.85,273.88,0,0,0,0
27/09:00:40,273.95,273.95,273.95,273.95,273.85,273.88,0,0,0,0
27/09:00:40,273.95,273.95,273.95,273.95,273.85,273.88,0,0,0,0
27/09:00:40,273.95,273.95,273.95,273.95,273.85,273.88,0,0,0,0
27/09:00:40,274,274,274,274,273.85,273.88,0,0,0,0
27/09:00:41,274,274,274,274,273.86,273.88,0,0,0,0
27/09:00:41,273.95,273.95,273.95,273.95,273.85,273.88,0,0,0,0
27/09:00:41,273.95,273.95,273.95,273.95,273.85,273.88,0,0,0,0
27/09:00:42,273.95,273.95,273.95,273.95,273.86,273.88,0,0,0,0
27/09:00:42,273.95,273.95,273.95,273.95,273.86,273.88,0,0,0,0
27/09:00:42,273.95,273.95,273.95,273.95,273.86,273.88,0,0,0,0
27/09:00:42,273.95,273.95,273.95,273.95,273.86,273.88,0,0,0,0
27/09:00:43,274,274,274,274,273.86,273.88,0,0,0,0
27/09:00:43,273.95,273.95,273.95,273.95,273.86,273.88,0,0,0,0
27/09:00:44,273.95,273.95,273.95,273.95,273.87,273.88,0,0,0,0
27/09:00:44,274,274,274,274,273.87,273.88,0,0,0,0
27/09:00:44,274,274,274,274,273.87,273.88,0,0,0,0
27/09:00:44,274,274,274,274,273.87,273.88,0,0,0,0
27/09:00:44,274,274,274,274,273.87,273.88,0,0,0,0
27/09:00:44,274,274,274,274,273.87,273.88,0,0,0,0
27/09:00:44,274,274,274,274,273.87,273.88,0,0,0,0
27/09:00:44,274,274,274,274,273.87,273.88,0,0,0,0
27/09:00:44,274,274,274,274,273.86,273.88,0,0,0,0
27/09:00:44,274,274,274,274,273.86,273.88,0,0,0,0
27/09:00:44,274,274,274,274,273.86,273.88,0,0,0,0
27/09:00:45,274,274,274,274,273.88,273.88,0,0,0,0
27/09:00:45,274,274,274,274,273.88,273.88,0,0,0,0
27/09:00:45,274,274,274,274,273.87,273.88,0,0,0,0
27/09:00:46,274,274,274,274,273.88,273.88,0,0,0,0
27/09:00:46,273.95,273.95,273.95,273.95,273.88,273.88,0,0,0,0
27/09:00:46,274,274,274,274,273.88,273.88,0,0,0,0
27/09:00:46,273.95,273.95,273.95,273.95,273.88,273.88,0,0,0,0
27/09:00:47,274,274,274,274,273.88,273.88,0,0,0,0
27/09:00:48,274,274,274,274,273.89,273.88,0,0,0,0
27/09:00:48,273.95,273.95,273.95,273.95,273.88,273.88,0,0,0,0
27/09:00:48,274,274,274,274,273.88,273.88,0,0,0,0
27/09:00:49,274,274,274,274,273.89,273.88,0,0,0,0
27/09:00:50,274,274,274,274,273.89,273.88,0,0,0,0
27/09:00:50,274,274,274,274,273.89,273.88,0,0,0,0
27/09:00:50,274,274,274,274,273.89,273.88,0,0,0,0
27/09:00:50,274,274,274,274,273.89,273.88,0,0,0,0
27/09:00:50,273.95,273.95,273.95,273.95,273.89,273.88,0,0,0,0
27/09:00:50,274,274,274,274,273.89,273.88,0,0,0,0
27/09:00:50,273.95,273.95,273.95,273.95,273.89,273.88,0,0,0,0
27/09:00:51,274,274,274,274,273.91,273.88,0,0,0,0
27/09:00:51,274,274,274,274,273.91,273.88,0,0,0,0
27/09:00:51,274,274,274,274,273.9,273.88,0,0,0,0
27/09:00:51,274,274,274,274,273.9,273.88,0,0,0,0
27/09:00:51,274,274,274,274,273.9,273.88,0,0,0,0
27/09:00:51,274,274,274,274,273.9,273.88,0,0,0,0
27/09:00:51,274.05,274.05,274.05,274.05,273.9,273.88,0,0,0,0
27/09:00:51,274,274,274,274,273.9,273.88,0,0,0,0
27/09:00:51,274,274,274,274,273.9,273.88,0,0,0,0
27/09:00:51,274,274,274,274,273.9,273.88,0,0,0,0
27/09:00:51,274,274,274,274,273.9,273.88,0,0,0,0
27/09:00:52,274,274,274,274,273.91,273.88,0,0,0,0
27/09:00:52,274,274,274,274,273.91,273.88,0,0,0,0
27/09:00:52,274.05,274.05,274.05,274.05,273.91,273.88,0,0,0,0
27/09:00:52,274,274,274,274,273.91,273.88,0,0,0,0
27/09:00:52,273.95,273.95,273.95,273.95,273.91,273.88,0,0,0,0
27/09:00:52,274,274,274,274,273.91,273.88,0,0,0,0
27/09:00:52,274,274,274,274,273.91,273.88,0,0,0,0
27/09:00:53,274,274,274,274,273.92,273.88,0,0,0,0
27/09:00:53,274,274,274,274,273.92,273.88,0,0,0,0
27/09:00:53,274,274,274,274,273.92,273.88,0,0,0,0
27/09:00:53,274,274,274,274,273.92,273.88,0,0,0,0
27/09:00:54,274,274,274,274,273.93,273.88,0,0,0,0
27/09:00:54,273.95,273.95,273.95,273.95,273.92,273.88,0,0,0,0
27/09:00:54,274,274,274,274,273.92,273.88,0,0,0,0
27/09:00:54,274,274,274,274,273.92,273.88,0,0,0,0
27/09:00:54,274,274,274,274,273.92,273.88,0,0,0,0
27/09:00:54,274,274,274,274,273.92,273.88,0,0,0,0
27/09:00:55,274,274,274,274,273.93,273.88,0,0,0,0
27/09:00:55,274,274,274,274,273.93,273.88,0,0,0,0
27/09:00:55,274,274,274,274,273.93,273.88,0,0,0,0
27/09:00:56,274,274,274,274,273.93,273.88,0,0,0,0
27/09:00:56,273.95,273.95,273.95,273.95,273.93,273.88,0,0,0,0
27/09:00:56,274,274,274,274,273.93,273.88,0,0,0,0
27/09:00:56,274,274,274,274,273.93,273.88,0,0,0,0
27/09:00:56,274,274,274,274,273.93,273.88,0,0,0,0
27/09:00:57,274,274,274,274,273.94,273.88,0,0,0,0
27/09:00:57,274,274,274,274,273.93,273.88,0,0,0,0
27/09:00:58,274,274,274,274,273.94,273.88,0,0,0,0
27/09:00:59,273.95,273.95,273.95,273.95,273.94,273.88,0,0,0,0
27/09:00:59,274,274,274,274,273.94,273.88,0,0,0,0
27/09:01:00,273.8,273.8,273.8,273.8,273.95,273.87,273.91,0,0,0
27/09:01:00,273.8,273.8,273.8,273.8,273.95,273.87,273.91,0,0,0
27/09:01:00,273.8,273.8,273.8,273.8,273.95,273.87,273.91,0,0,0
27/09:01:00,273.8,273.8,273.8,273.8,273.95,273.87,273.91,0,0,0
27/09:01:00,273.8,273.8,273.8,273.8,273.95,273.87,273.91,0,0,0
27/09:01:00,273.8,273.8,273.8,273.8,273.95,273.87,273.91,0,0,0
27/09:01:00,273.8,273.8,273.8,273.8,273.96,273.87,273.91,0,0,0
27/09:01:00,273.85,273.85,273.85,273.85,273.96,273.87,273.91,0,0,0
27/09:01:00,273.85,273.85,273.85,273.85,273.96,273.87,273.91,0,0,0
27/09:01:00,273.85,273.85,273.85,273.85,273.96,273.87,273.91,0,0,0
27/09:01:00,273.85,273.85,273.85,273.85,273.96,273.87,273.91,0,0,0
27/09:01:00,273.8,273.8,273.8,273.8,273.96,273.87,273.91,0,0,0
27/09:01:00,273.85,273.85,273.85,273.85,273.96,273.87,0,0,0,0
27/09:01:00,273.85,273.85,273.85,273.85,273.96,273.87,0,0,0,0
27/09:01:00,273.85,273.85,273.85,273.85,273.96,273.87,0,0,0,0
27/09:01:00,273.85,273.85,273.85,273.85,273.96,273.87,0,0,0,0
27/09:01:00,273.9,273.9,273.9,273.9,273.96,273.87,0,0,0,0
27/09:01:00,273.9,273.9,273.9,273.9,273.96,273.87,0,0,0,0
27/09:01:00,273.85,273.85,273.85,273.85,273.96,273.87,0,0,0,0
27/09:01:00,273.85,273.85,273.85,273.85,273.96,273.87,0,0,0,0
27/09:01:00,273.85,273.85,273.85,273.85,273.96,273.87,0,0,0,0
27/09:01:00,273.9,273.9,273.9,273.9,273.96,273.87,0,0,0,0
27/09:01:00,273.85,273.85,273.85,273.85,273.96,273.88,0,0,0,0
27/09:01:00,273.9,273.9,273.9,273.9,273.96,273.88,0,0,0,0
27/09:01:00,273.9,273.9,273.9,273.9,273.96,273.88,0,0,0,0
27/09:01:00,273.9,273.9,273.9,273.9,273.96,273.88,0,0,0,0
27/09:01:00,273.95,273.95,273.95,273.95,273.96,273.88,0,0,0,0
27/09:01:00,273.9,273.9,273.9,273.9,273.95,273.88,0,0,0,0
27/09:01:00,273.9,273.9,273.9,273.9,273.95,273.88,0,0,0,0
27/09:01:00,273.95,273.95,273.95,273.95,273.95,273.88,0,0,0,0
27/09:01:00,273.9,273.9,273.9,273.9,273.95,273.88,0,0,0,0
27/09:01:00,273.95,273.95,273.95,273.95,273.95,273.88,0,0,0,0
27/09:01:00,273.95,273.95,273.95,273.95,273.95,273.88,0,0,0,0
27/09:01:00,273.95,273.95,273.95,273.95,273.95,273.88,0,0,0,0
27/09:01:00,273.95,273.95,273.95,273.95,273.95,273.88,0,0,0,0
27/09:01:00,273.95,273.95,273.95,273.95,273.95,273.88,0,0,0,0
27/09:01:00,273.95,273.95,273.95,273.95,273.95,273.88,0,0,0,0
27/09:01:00,273.95,273.95,273.95,273.95,273.95,273.88,0,0,0,0
27/09:01:00,273.95,273.95,273.95,273.95,273.95,273.88,0,0,0,0
27/09:01:00,273.95,273.95,273.95,273.95,273.95,273.88,0,0,0,0
27/09:01:00,273.95,273.95,273.95,273.95,273.95,273.88,0,0,0,0
27/09:01:00,273.95,273.95,273.95,273.95,273.95,273.88,0,0,0,0
27/09:01:00,273.95,273.95,273.95,273.95,273.95,273.88,0,0,0,0
27/09:01:00,273.95,273.95,273.95,273.95,273.94,273.88,0,0,0,0
27/09:01:00,274,274,274,274,273.94,273.88,0,0,0,0
27/09:01:00,273.95,273.95,273.95,273.95,273.94,273.88,0,0,0,0
27/09:01:00,273.95,273.95,273.95,273.95,273.94,273.88,0,0,0,0
27/09:01:00,274,274,274,274,273.94,273.88,0,0,0,0
27/09:01:01,273.85,273.85,273.85,273.85,273.95,273.87,273.9,0,0,0
27/09:01:01,273.85,273.85,273.85,273.85,273.95,273.87,273.91,0,0,0
27/09:01:01,273.9,273.9,273.9,273.9,273.95,273.87,273.91,0,0,0
27/09:01:01,273.9,273.9,273.9,273.9,273.95,273.87,273.91,0,0,0
27/09:01:01,273.9,273.9,273.9,273.9,273.95,273.87,273.91,0,0,0
27/09:01:01,273.9,273.9,273.9,273.9,273.95,273.87,273.91,0,0,0
27/09:01:01,273.9,273.9,273.9,273.9,273.95,273.87,273.91,0,0,0
27/09:01:01,273.9,273.9,273.9,273.9,273.95,273.87,273.91,0,0,0
27/09:01:01,273.9,273.9,273.9,273.9,273.95,273.87,273.91,0,0,0
27/09:01:01,273.9,273.9,273.9,273.9,273.95,273.87,273.91,0,0,0
27/09:01:01,273.85,273.85,273.85,273.85,273.95,273.87,273.91,0,0,0
27/09:01:01,273.8,273.8,273.8,273.8,273.95,273.87,273.91,0,0,0
27/09:01:01,273.85,273.85,273.85,273.85,273.95,273.87,273.91,0,0,0
27/09:01:01,273.8,273.8,273.8,273.8,273.95,273.87,273.91,0,0,0
27/09:01:01,273.8,273.8,273.8,273.8,273.95,273.87,273.91,0,0,0
27/09:01:01,273.8,273.8,273.8,273.8,273.95,273.87,273.91,0,0,0
27/09:01:01,273.8,273.8,273.8,273.8,273.95,273.87,273.91,0,0,0
27/09:01:01,273.75,273.75,273.75,273.75,273.95,273.87,273.91,0,0,0
27/09:01:01,273.8,273.8,273.8,273.8,273.95,273.87,273.91,0,0,0
27/09:01:01,273.8,273.8,273.8,273.8,273.95,273.87,273.91,0,0,0
27/09:01:01,273.85,273.85,273.85,273.85,273.95,273.87,273.91,0,0,0
27/09:01:02,273.75,273.75,273.75,273.75,273.93,273.87,273.9,0,0,0
27/09:01:02,273.75,273.75,273.75,273.75,273.93,273.87,273.9,0,0,0
27/09:01:02,273.75,273.75,273.75,273.75,273.93,273.88,273.9,0,0,0
27/09:01:02,273.7,273.7,273.7,273.7,273.93,273.88,273.9,0,0,0
27/09:01:02,273.75,273.75,273.75,273.75,273.93,273.88,273.9,0,0,0
27/09:01:02,273.8,273.8,273.8,273.8,273.93,273.88,273.9,0,0,0
27/09:01:02,273.8,273.8,273.8,273.8,273.94,273.88,273.9,0,0,0
27/09:01:02,273.8,273.8,273.8,273.8,273.94,273.88,273.9,0,0,0
27/09:01:02,273.8,273.8,273.8,273.8,273.94,273.88,273.9,0,0,0
27/09:01:02,273.8,273.8,273.8,273.8,273.94,273.88,273.9,0,0,0
27/09:01:02,273.8,273.8,273.8,273.8,273.94,273.88,273.9,0,0,0
27/09:01:02,273.8,273.8,273.8,273.8,273.94,273.88,273.9,0,0,0
27/09:01:02,273.8,273.8,273.8,273.8,273.94,273.88,273.9,0,0,0
27/09:01:02,273.8,273.8,273.8,273.8,273.94,273.88,273.9,0,0,0
27/09:01:02,273.8,273.8,273.8,273.8,273.94,273.88,273.9,0,0,0
27/09:01:02,273.75,273.75,273.75,273.75,273.94,273.88,273.9,0,0,0
27/09:01:02,273.8,273.8,273.8,273.8,273.94,273.88,273.9,0,0,0
27/09:01:02,273.85,273.85,273.85,273.85,273.94,273.88,273.9,0,0,0
27/09:01:02,273.9,273.9,273.9,273.9,273.95,273.88,273.9,0,0,0
27/09:01:02,273.9,273.9,273.9,273.9,273.95,273.88,273.9,0,0,0
27/09:01:03,273.75,273.75,273.75,273.75,273.91,273.88,273.89,0,0,0
27/09:01:03,273.75,273.75,273.75,273.75,273.91,273.88,273.89,0,0,0
27/09:01:03,273.75,273.75,273.75,273.75,273.91,273.88,273.89,0,0,0
27/09:01:03,273.8,273.8,273.8,273.8,273.91,273.88,273.89,0,0,0
27/09:01:03,273.7,273.7,273.7,273.7,273.92,273.88,273.89,0,0,0
27/09:01:03,273.7,273.7,273.7,273.7,273.92,273.88,273.9,0,0,0
27/09:01:03,273.75,273.75,273.75,273.75,273.92,273.88,273.9,0,0,0
27/09:01:03,273.8,273.8,273.8,273.8,273.92,273.88,273.9,0,0,0
27/09:01:03,273.8,273.8,273.8,273.8,273.92,273.88,273.9,0,0,0
27/09:01:03,273.8,273.8,273.8,273.8,273.92,273.88,273.9,0,0,0
27/09:01:03,273.85,273.85,273.85,273.85,273.92,273.88,273.9,0,0,0
27/09:01:03,273.8,273.8,273.8,273.8,273.92,273.88,273.9,0,0,0
27/09:01:03,273.8,273.8,273.8,273.8,273.92,273.88,273.9,0,0,0
27/09:01:03,273.8,273.8,273.8,273.8,273.92,273.88,273.9,0,0,0
27/09:01:03,273.8,273.8,273.8,273.8,273.92,273.87,273.9,0,0,0
27/09:01:03,273.8,273.8,273.8,273.8,273.93,273.87,273.9,0,0,0
27/09:01:03,273.8,273.8,273.8,273.8,273.93,273.87,273.9,0,0,0
27/09:01:03,273.8,273.8,273.8,273.8,273.93,273.87,273.9,0,0,0
27/09:01:03,273.8,273.8,273.8,273.8,273.93,273.87,273.9,0,0,0
27/09:01:04,273.75,273.75,273.75,273.75,273.9,273.88,273.89,0,0,0
27/09:01:04,273.8,273.8,273.8,273.8,273.9,273.88,273.89,0,0,0
27/09:01:04,273.75,273.75,273.75,273.75,273.9,273.88,273.89,0,0,0
27/09:01:04,273.75,273.75,273.75,273.75,273.9,273.88,273.89,0,0,0
27/09:01:04,273.75,273.75,273.75,273.75,273.91,273.88,273.89,0,0,0
27/09:01:04,273.7,273.7,273.7,273.7,273.91,273.88,273.89,0,0,0
27/09:01:04,273.75,273.75,273.75,273.75,273.91,273.88,273.89,0,0,0
27/09:01:04,273.75,273.75,273.75,273.75,273.91,273.88,273.89,0,0,0
27/09:01:04,273.75,273.75,273.75,273.75,273.91,273.88,273.89,0,0,0
27/09:01:05,273.75,273.75,273.75,273.75,273.89,273.88,273.89,0,0,0
27/09:01:05,273.8,273.8,273.8,273.8,273.9,273.88,273.89,0,0,0
27/09:01:05,273.75,273.75,273.75,273.75,273.9,273.88,273.89,0,0,0
27/09:01:05,273.75,273.75,273.75,273.75,273.9,273.88,273.89,0,0,0
27/09:01:05,273.75,273.75,273.75,273.75,273.9,273.88,273.89,0,0,0
27/09:01:05,273.75,273.75,273.75,273.75,273.9,273.88,273.89,0,0,0
27/09:01:05,273.75,273.75,273.75,273.75,273.9,273.88,273.89,0,0,0
27/09:01:06,273.65,273.65,273.65,273.65,273.85,273.87,273.87,0,0,0
27/09:01:06,273.7,273.7,273.7,273.7,273.85,273.87,273.87,0,0,0
27/09:01:06,273.65,273.65,273.65,273.65,273.85,273.87,273.87,0,0,0
27/09:01:06,273.65,273.65,273.65,273.65,273.85,273.87,273.87,0,0,0
27/09:01:06,273.65,273.65,273.65,273.65,273.86,273.87,273.87,0,0,0
27/09:01:06,273.7,273.7,273.7,273.7,273.86,273.87,273.87,0,0,0
27/09:01:06,273.75,273.75,273.75,273.75,273.86,273.87,273.87,0,0,0
27/09:01:06,273.7,273.7,273.7,273.7,273.86,273.87,273.87,0,0,0
27/09:01:06,273.75,273.75,273.75,273.75,273.86,273.87,273.87,0,0,0
27/09:01:06,273.7,273.7,273.7,273.7,273.86,273.87,273.87,0,0,0
27/09:01:06,273.75,273.75,273.75,273.75,273.86,273.87,273.87,0,0,0
27/09:01:06,273.75,273.75,273.75,273.75,273.87,273.87,273.88,0,0,0
27/09:01:06,273.7,273.7,273.7,273.7,273.87,273.87,273.88,0,0,0
27/09:01:06,273.7,273.7,273.7,273.7,273.87,273.87,273.88,0,0,0
27/09:01:06,273.7,273.7,273.7,273.7,273.87,273.87,273.88,0,0,0
27/09:01:06,273.7,273.7,273.7,273.7,273.87,273.87,273.88,0,0,0
27/09:01:06,273.7,273.7,273.7,273.7,273.87,273.87,273.88,0,0,0
27/09:01:06,273.7,273.7,273.7,273.7,273.87,273.87,273.88,0,0,0
27/09:01:06,273.7,273.7,273.7,273.7,273.88,273.87,273.88,0,0,0
27/09:01:06,273.7,273.7,273.7,273.7,273.88,273.87,273.88,0,0,0
27/09:01:06,273.7,273.7,273.7,273.7,273.88,273.87,273.88,0,0,0
27/09:01:06,273.7,273.7,273.7,273.7,273.88,273.87,273.88,0,0,0
27/09:01:06,273.7,273.7,273.7,273.7,273.88,273.88,273.88,0,0,0
27/09:01:06,273.7,273.7,273.7,273.7,273.88,273.88,273.88,0,0,0
27/09:01:06,273.75,273.75,273.75,273.75,273.88,273.88,273.88,0,0,0
27/09:01:06,273.7,273.7,273.7,273.7,273.89,273.88,273.88,0,0,0
27/09:01:06,273.75,273.75,273.75,273.75,273.89,273.88,273.88,0,0,0
27/09:01:06,273.8,273.8,273.8,273.8,273.89,273.88,273.88,0,0,0
27/09:01:06,273.8,273.8,273.8,273.8,273.89,273.88,273.88,0,0,0
27/09:01:06,273.8,273.8,273.8,273.8,273.89,273.88,273.89,0,0,0
27/09:01:06,273.8,273.8,273.8,273.8,273.89,273.88,273.89,0,0,0
27/09:01:06,273.8,273.8,273.8,273.8,273.89,273.88,273.89,0,0,0
27/09:01:06,273.8,273.8,273.8,273.8,273.89,273.88,273.89,0,0,0
27/09:01:06,273.8,273.8,273.8,273.8,273.89,273.88,273.89,0,0,0
27/09:01:07,273.7,273.7,273.7,273.7,273.83,273.87,273.86,0,0,0
27/09:01:07,273.7,273.7,273.7,273.7,273.83,273.87,273.86,0,0,0
27/09:01:07,273.75,273.75,273.75,273.75,273.83,273.87,273.86,0,0,0
27/09:01:07,273.75,273.75,273.75,273.75,273.83,273.87,273.86,0,0,0
27/09:01:07,273.75,273.75,273.75,273.75,273.83,273.87,273.86,0,0,0
27/09:01:07,273.75,273.75,273.75,273.75,273.83,273.87,273.86,0,0,0
27/09:01:07,273.7,273.7,273.7,273.7,273.83,273.87,273.86,0,0,0
27/09:01:07,273.7,273.7,273.7,273.7,273.84,273.87,273.86,0,0,0
27/09:01:07,273.7,273.7,273.7,273.7,273.84,273.87,273.86,0,0,0
27/09:01:07,273.7,273.7,273.7,273.7,273.84,273.87,273.86,0,0,0
27/09:01:07,273.7,273.7,273.7,273.7,273.84,273.87,273.87,0,0,0
27/09:01:07,273.7,273.7,273.7,273.7,273.84,273.87,273.87,0,0,0
27/09:01:07,273.7,273.7,273.7,273.7,273.84,273.87,273.87,0,0,0
27/09:01:07,273.7,273.7,273.7,273.7,273.85,273.87,273.87,0,0,0
27/09:01:07,273.7,273.7,273.7,273.7,273.85,273.87,273.87,0,0,0
27/09:01:07,273.65,273.65,273.65,273.65,273.85,273.87,273.87,0,0,0
27/09:01:08,273.7,273.7,273.7,273.7,273.81,273.87,273.85,0,0,0
27/09:01:08,273.7,273.7,273.7,273.7,273.82,273.87,273.86,0,0,0
27/09:01:08,273.7,273.7,273.7,273.7,273.82,273.87,273.86,0,0,0
27/09:01:08,273.75,273.75,273.75,273.75,273.82,273.87,273.86,0,0,0
27/09:01:08,273.75,273.75,273.75,273.75,273.82,273.87,273.86,0,0,0
27/09:01:08,273.75,273.75,273.75,273.75,273.82,273.87,273.86,0,0,0
